time;memory
8791;16640
8834;16640
8792;16640
8750;16640
8792;16640
8791;16640
8792;16640
8791;16640
8792;16640
8792;16640
8791;16640
8834;16640
8792;16640
8833;16640
8792;16640
8750;16640
8791;16640
8791;16640
8792;16640
8791;16640
8875;16640
8833;16640
8834;16640
8834;16640
8833;16640
8791;16640
8833;16640
8792;16640
8833;16640
8875;16640
8834;16640
8791;16640
8833;16640
8792;16640
8834;16640
8833;16640
8834;16640
8833;16640
8833;16640
8833;16640
8833;16640
8875;16640
8833;16640
8791;16640
8834;16640
8834;16640
8833;16640
8834;16640
8833;16640
8875;16640
8875;16640
8833;16640
8833;16640
8875;16640
8833;16640
8833;16640
8875;16640
8875;16640
8833;16640
8875;16640
8792;16640
8875;16640
8917;16640
8875;16640
8959;16640
8833;16640
8875;16640
8875;16640
8875;16640
8958;16640
8875;16640
8875;16640
8834;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8833;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8875;16640
8917;16640
8875;16640
8875;16640
8917;16640
8875;16640
8875;16640
8875;16640
8875;16640
8917;16640
8917;16640
8875;16640
8875;16640
9042;16640
9000;16640
9166;16640
9208;16640
9625;16640
9541;16640
9750;16640
9542;16640
8875;16640
8875;16640
8875;16640
8958;16640
8916;16640
8916;16640
8917;16640
8917;16640
8959;16640
8916;16640
8875;16640
8916;16640
8917;16640
8916;16640
8917;16640
8959;16640
8916;16640
8875;16640
8916;16640
8959;16640
8917;16640
8917;16640
8875;16640
8917;16640
8958;16640
8916;16640
8917;16640
8917;16640
8917;16640
8875;16640
8958;16640
8958;16640
8959;16640
8917;16640
8917;16640
8958;16640
8959;16640
8916;16640
8959;16640
8916;16640
8959;16640
8917;16640
8959;16640
8916;16640
8958;16640
8959;16640
8958;16640
8916;16640
8958;16640
8958;16640
8917;16640
8916;16640
9000;16640
8959;16640
8959;16640
8958;16640
8958;16640
8959;16640
8959;16640
8958;16640
8958;16640
8958;16640
8959;16640
8958;16640
9000;16640
8958;16640
8917;16640
8959;16640
8959;16640
8958;16640
8959;16640
8958;16640
9000;16640
8916;16640
9000;16640
9000;16640
9000;16640
9000;16640
9000;16640
8958;16640
9042;16640
8958;16640
8959;16640
9000;16640
8958;16640
9000;16640
8958;16640
9000;16640
8958;16640
8917;16640
9000;16640
9000;16640
9000;16640
9000;16640
8958;16640
9000;16640
9000;16640
9000;16640
9000;16640
9000;16640
9000;16640
9042;16640
9000;16640
9000;16640
9125;16640
9083;16640
9000;16640
9000;16640
9041;16640
9000;16640
8959;16640
9000;16640
9000;16640
9000;16640
9041;16640
8959;16640
9000;16640
9000;16640
9000;16640
9000;16640
9041;16640
9000;16640
8959;16640
9042;16640
9042;16640
9000;16640
9000;16640
9041;16640
9000;16640
9083;16640
9042;16640
9000;16640
9042;16640
9000;16640
9042;16640
9000;16640
9000;16640
9042;16640
9041;16640
9000;16640
9084;16640
9000;16640
9000;16640
9042;16640
9042;16640
9083;16640
9042;16640
9041;16640
9042;16640
9041;16640
9041;16640
9042;16640
9083;16640
9042;16640
9000;16640
9084;16640
9042;16640
9041;16640
9041;16640
9084;16640
9042;16640
9042;16640
9042;16640
9042;16640
9042;16640
9084;16640
9041;16640
9083;16640
9125;16640
9042;16640
9042;16640
9084;16640
9041;16640
9083;16640
9083;16640
9000;16640
9041;16640
9084;16640
9041;16640
9084;16640
9084;16640
9042;16640
9000;16640
9084;16640
9125;16640
9084;16640
9083;16640
9041;16640
9083;16640
9125;16640
9083;16640
9042;16640
9084;16640
9084;16640
9083;16640
9083;16640
9125;16640
9083;16640
9041;16640
9083;16640
9125;16640
9083;16640
9084;16640
9083;16640
9125;16640
9041;16640
9125;16640
9125;16640
9083;16640
9083;16640
9083;16640
9125;16640
9083;16640
9125;16640
9125;16640
9084;16640
9083;16640
9125;16640
9125;16640
9125;16640
9084;16640
9042;16640
9125;16640
9125;16640
9125;16640
9125;16640
9083;16640
9125;16640
9125;16640
9125;16640
9083;16640
9083;16640
9125;16640
9125;16640
9125;16640
9084;16640
9125;16640
9167;16640
9125;16640
9125;16640
9125;16640
9125;16640
9125;16640
9125;16640
9125;16640
9125;16640
9167;16640
9125;16640
9166;16640
9166;16640
9125;16640
9167;16640
9125;16640
9167;16640
9209;16640
9125;16640
9167;16640
9125;16640
9166;16640
9125;16640
9125;16640
9125;16640
9166;16640
9167;16640
9125;16640
9166;16640
9125;16640
9084;16640
9125;16640
9125;16640
9167;16640
9125;16640
9167;16640
9166;16640
9167;16640
9125;16640
9166;16640
9166;16640
9167;16640
9166;16640
9167;16640
9167;16640
9167;16640
9167;16640
9167;16640
9167;16640
9167;16640
9208;16640
9167;16640
9166;16640
9167;16640
9167;16640
9167;16640
9167;16640
9167;16640
9167;16640
9208;16640
9166;16640
9167;16640
9208;16640
9167;16640
9208;16640
9167;16640
9208;16640
9209;16640
9166;16640
9209;16640
9167;16640
9208;16640
9167;16640
9167;16640
9250;16640
9167;16640
9167;16640
9208;16640
9167;16640
9167;16640
9167;16640
9209;16640
9208;16640
9166;16640
9208;16640
9208;16640
9209;16640
9208;16640
9209;16640
9208;16640
9250;16640
9208;16640
9209;16640
9208;16640
9208;16640
9208;16640
9208;16640
9208;16640
9209;16640
9250;16640
9208;16640
13750;16640
9209;16640
9250;16640
9209;16640
9209;16640
9209;16640
9208;16640
9250;16640
9209;16640
9208;16640
9208;16640
9208;16640
9208;16640
9208;16640
9250;16640
9250;16640
9250;16640
9208;16640
9208;16640
9208;16640
9208;16640
9250;16640
9250;16640
9209;16640
9208;16640
9250;16640
9250;16640
9250;16640
9209;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9209;16640
9250;16640
9292;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9250;16640
9292;16640
9250;16640
9208;16640
9292;16640
9250;16640
9291;16640
9250;16640
9250;16640
9292;16640
9333;16640
9250;16640
9209;16640
9291;16640
9291;16640
9292;16640
9250;16640
9416;16640
9375;16640
9292;16640
9292;16640
9334;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9291;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9292;16640
9250;16640
9291;16640
9250;16640
9291;16640
9291;16640
9292;16640
9333;16640
9292;16640
9333;16640
9291;16640
9333;16640
9334;16640
9292;16640
9334;16640
9333;16640
9292;16640
9333;16640
9333;16640
9291;16640
9292;16640
9375;16640
9334;16640
9333;16640
9334;16640
9291;16640
9334;16640
9333;16640
9292;16640
9333;16640
9333;16640
9292;16640
9333;16640
9334;16640
9333;16640
9333;16640
9334;16640
9334;16640
9333;16640
9334;16640
9333;16640
9334;16640
9375;16640
9334;16640
9291;16640
9333;16640
9333;16640
9333;16640
9333;16640
9333;16640
9375;16640
9291;16640
9334;16640
9375;16640
9333;16640
9291;16640
9333;16640
9333;16640
9375;16640
9333;16640
9292;16640
9333;16640
9375;16640
9375;16640
9417;16640
9375;16640
9375;16640
9375;16640
9375;16640
9375;16640
9333;16640
9334;16640
9459;16640
9458;16640
9375;16640
9333;16640
9375;16640
9459;16640
9375;16640
9375;16640
9417;16640
9375;16640
9375;16640
9375;16640
9417;16640
9375;16640
9375;16640
9333;16640
9375;16640
9375;16640
9375;16640
9416;16640
;16640
